time,cont,conterr
1.5205147864162116,-0.4548286604361595,0.013
1.520614187183992,-1.8380062305295748,0.013
1.5301500656594218,-0.3925233644859722,0.014
1.5350042116046845,-0.5420560747663068,0.014
1.536180688568574,-1.4517133956385817,0.016
1.5397848929937776,-0.2056074766354987,0.017
1.5421288483015858,-0.5295950155763047,0.011
1.5481750938315333,-0.3925233644859278,0.016
1.550459190995252,-0.5171339563863027,0.013
1.5540726781316758,-0.7165109034267783,0.014
1.5553139099177762,-0.5295950155763047,0.015
1.562500231573321,-0.8785046728972032,0.042
1.5648927161378323,-0.4797507788161637,0.014
1.573242736644965,-0.7289719626168245,0.015
1.576831983726334,-0.8037383177570139,0.013
1.57924267410414,-0.5669781931463993,0.015
1.5804339286072913,-0.5919003115264478,0.012
1.5828271935236922,-0.5295950155763047,0.015
1.587602849974072,-0.6666666666666372,0.026
1.9209550324215303,-0.8037383177570139,0.012
1.9233571916712624,-0.9906542056074432,0.015
1.93409552048182,-0.5046728971962564,0.017
1.9352912377346927,-0.8909657320872053,0.016
1.9401487088660276,-0.7289719626168245,0.015
1.943721725587117,-0.9657320872273948,0.012
1.9569245818634573,-0.5046728971962564,0.013
1.9629243335245627,-1.140186915887822,0.02
1.9640989620973504,-0.3052959501557364,0.016
1.9665284132852572,-1.6012461059189604,0.014
1.96771638215934,-0.3302180685358291,0.015
1.968908643568152,-1.2024922118380093,0.013
1.9701143555584049,-0.1433021806853556,0.021
1.971311108485672,-1.1277258566977757,0.011
1.9737014617665396,-0.7538940809968728,0.02
1.974910147724584,-0.5794392523364014,0.022
1.9761029905015413,-1.626168224299053,0.023
1.9880867021866435,-0.7289719626168245,0.018
1.9891882306072264,-1.0529595015576303,0.015
1.9927769646461884,-1.3894080996884384,0.017
1.9963788196248504,-1.1277258566977757,0.011
2.0,-1.090342679127725,0.01
