time,cont,conterr
1.0718146684759362,1.3636363636364224,0.009
1.0729672267791566,0.7272727272727799,0.009
1.0742153667784322,1.163636363636435,0.01
1.0766207832225665,1.218181818181892,0.009
1.080246069243353,1.0727272727272972,0.009
1.0933796019112072,0.7818181818182368,0.012
1.0934350523841831,1.236363636363668,0.009
1.1006610286056857,0.8727272727273103,0.014
1.101784191289362,0.7818181818181724,0.022
1.1029413980848934,1.3272727272728058,0.01
1.1030626467596751,0.7272727272727799,0.012
1.104252860132223,1.2909090909091248,0.01
1.106557915495285,0.9272727272727672,0.011
1.1066515289973582,1.3818181818181985,0.012
1.1077395043595035,1.2363636363637327,0.01
1.10786397011278,1.5272727272727282,0.011
1.108965441833765,1.090909090909138,0.012
1.1090604014892484,1.4727272727273362,0.013
1.1102429726491816,1.3636363636364224,0.01
1.1125295517263545,1.3090909090909657,0.009
1.113724827884638,1.163636363636435,0.01
1.1149275156922482,1.2000000000000517,0.009
1.1162339473767986,1.672727272727323,0.011
1.1198027597999722,1.4181818181818793,0.01
1.1209410111702662,1.3090909090909657,0.009
1.1221942703952448,1.4727272727273362,0.01
1.124613871285565,1.690909090909099,0.017
1.1281454309243273,1.4545454545454954,0.012
1.1292826663750897,2.0,0.016
1.1365543361592128,1.3454545454545817,0.015
1.1377728547790422,1.5454545454546331,0.013
1.1401658604331946,1.5090909090909523,0.011
1.1413562731469329,1.3636363636364224,0.01
1.1437844613192123,1.58181818181825,0.01
1.1449575697771497,0.981818181818224,0.01
1.149743663944141,1.3272727272728058,0.01
1.150945816172419,1.763636363636461,0.01
1.4752776032308974,0.6000000000000258,0.019
1.4921014311625562,0.2363636363636678,0.019
1.4981213848145902,0.0,0.014
1.5005034831435968,0.127272727272754,0.019
1.5017364924264909,0.6000000000000258,0.014
1.5052813142582528,0.4727272727273361,0.015
1.5113269372907157,0.4000000000000385,0.014
1.513747446024011,1.163636363636371,0.02
1.516057585788126,0.7272727272727799,0.014
1.5161469626896111,0.3636363636364224,0.015
1.517260320428904,0.2909090909091247,0.018
1.5185367584703569,0.3818181818181982,0.011
1.5196534557749026,0.2545454545454442,0.014
1.5197529642521146,0.9272727272727672,0.023
1.528137572678702,0.0909090909091379,0.012
1.5293060134307224,0.4181818181818793,0.015
1.5341688323382536,0.6545454545454827,0.019
1.5353474659093718,0.58181818181825,0.018
1.5389581375795025,0.3272727272727413,0.014
1.541306307078298,-0.0909090909090732,0.015
1.5473633417931238,0.8000000000000127,0.02
1.5496516176720596,0.3818181818181982,0.015
1.5532716115446732,0.5818181818181851,0.014
1.554515008184442,0.2909090909090603,0.016
1.5617141622090416,-0.2363636363636034,0.02
1.5641111234647551,1.127272727272754,0.018
1.5652640864546026,1.2545454545455086,0.017
1.572476088378759,0.0727272727272971,0.018
1.5760720172072211,0.545454545454569,0.027
1.5784868134946644,1.4000000000000383,0.034
1.5796801550827828,0.6545454545454827,0.019
1.5820776543195216,0.3272727272727413,0.016
1.5868621381459809,0.0727272727272971,0.037
1.920813075199189,-1.4909090909090474,0.02
1.92321947634074,-0.5818181818181207,0.013
1.9339771094699023,-0.2363636363636034,0.031
1.9351749590508187,-0.709090909090875,0.018
1.9400411319338224,-0.3818181818181336,0.02
1.9436205742856856,-1.4000000000000388,0.019
1.9568471380431125,-1.3636363636363578,0.011
1.9628577214586536,-1.3818181818181985,0.014
1.96403444807916,-1.1818181818181466,0.024
1.9676583615278247,-1.4727272727272716,0.011
1.9688526926167549,-0.8000000000000129,0.014
1.9700606629657396,-0.963636363636319,0.029
1.9712595344704416,-1.5272727272727284,0.014
1.973654114439608,-0.9454545454545432,0.02
1.9748652742475423,-1.2363636363636037,0.017
1.97606002323245,-1.5272727272727284,0.019
1.9880652920036712,-0.4363636363636551,0.016
1.98916875833735,-1.654545454545418,0.014
1.9904389279391608,-1.090909090909009,0.01
1.9927638958053235,-1.3090909090908365,0.013
1.9963722762526817,-1.5454545454545043,0.018
2.0,-1.018181818181776,0.021
