time,cont,conterr
1.142896011299352,1.3724137931034637,0.028
1.1453198441977648,1.1586206896551707,0.025
1.146490851508378,0.8620689655172438,0.028
1.1512683611532406,0.8965517241379266,0.029
1.152468360154722,0.7931034482758781,0.028
1.4930122913723325,0.427586206896561,0.031
1.4990213317489505,0.3517241379310243,0.02
1.5013992233778577,0.0482758620689511,0.033
1.502630055269135,0.2275862068965364,0.021
1.506168411666636,0.4689655172413904,0.025
1.5122033163330988,-0.0344827586206828,0.022
1.514619427224046,0.3862068965517071,0.024
1.516925441371772,0.2482758620689513,0.021
1.5170146208485789,-0.2068965517241463,0.023
1.518126002562255,-0.1310344827586342,0.02
1.5194001170126277,0.5103448275862195,0.019
1.5205148143228016,-0.0620689655172439,0.024
1.5206142055011882,0.2413793103448047,0.027
1.5289837252309506,0.234482758620683,0.033
1.5301500384432631,-0.0620689655172439,0.034
1.5350041772050762,-0.4413793103448538,0.027
1.5361807081124574,0.02068965517239,0.024
1.5397848825767095,-0.627586206896561,0.024
1.5421288414848164,-0.0137931034482927,0.03
1.5481750570582125,0.1034482758620733,0.032
1.550459186590856,0.0137931034482683,0.027
1.5540727768217466,-0.1103448275861951,0.019
1.55531398703353,-0.5103448275862195,0.021
1.5625001792426878,-0.5103448275862195,0.04
1.564892655420627,-0.5034482758620731,0.029
1.5660436372955422,-0.565517241379317,0.04
1.5696630304196586,-0.5034482758620731,0.026
1.573242761050278,-0.3517241379310489,0.023
1.5768319793693664,-0.365517241379317,0.024
1.5792426649567162,-0.9724137931034637,0.026
1.580433960217711,-0.565517241379317,0.022
1.5828270477312285,-0.6689655172413902,0.023
1.5876028899882653,-0.1793103448275854,0.028
1.920955063445525,-1.413793103448293,0.024
1.9233572143087008,-1.2413793103448538,0.021
1.9340955239594049,-1.2482758620689758,0.023
1.935291259194892,-1.1448275862069024,0.022
1.9401488681851435,-1.5448275862069023,0.022
1.943721737472894,-1.0344827586206828,0.016
1.956924622541708,-1.1103448275862196,0.02
1.9629243418487732,-1.255172413793122,0.018
1.9640989931989197,-2.0,0.048
1.967716374909107,-1.3310344827586342,0.017
1.9701143782799064,-0.9517241379310488,0.024
1.9713111467923947,-1.0413793103448292,0.019
1.9737013658234697,-1.0344827586206828,0.031
1.9749101380898817,-1.337931034482756,0.031
1.9761030527908237,-1.041379310344854,0.024
1.988086630243392,-1.0413793103448292,0.041
1.9891882941187335,-1.358620689655171,0.026
1.990455903239309,-1.1793103448275852,0.037
1.9927769346657604,-0.8482758620689757,0.021
1.9963788459896692,-0.7172413793103414,0.019
2.0,-1.0206896551724391,0.027
