time,cont,conterr
1.1093395263913246,-0.1156558533145286,0.022
1.1094637665632332,-0.4428772919605082,0.029
1.1105632643946817,-0.2172073342736298,0.026
1.1106580561720238,-0.2905500705218562,0.026
1.1118385056227282,0.0028208744710895,0.02
1.1141209833547197,-0.0028208744710895,0.017
1.1153141186180906,-0.188998589562775,0.024
1.1165146462472073,-0.1833568406205961,0.02
1.1178187377199067,0.3074753173483731,0.027
1.1178567639917678,-0.2397743300423056,0.063
1.1213811507782454,-0.3638928067701026,0.021
1.122517359910706,-0.3526093088857447,0.022
1.123768373070578,0.0028208744710895,0.022
1.1261836340895424,-0.070521861777157,0.041
1.1273183124856598,-0.1382228490832044,0.046
1.1297088611627748,-0.0761636107193159,0.028
1.1308440597934872,-0.064880112834978,0.044
1.1381026892884756,-0.4541607898448661,0.039
1.1417077376094884,-0.0423131170663022,0.021
1.142896014553028,0.0592383638928191,0.022
1.1453198474558075,-0.1607898448519003,0.021
1.1464908559672238,0.070521861777157,0.02
1.1512683644219792,-0.1438645980253834,0.021
1.1524683622269205,0.1495063469675623,0.024
1.4762185160587356,0.2341325811001469,0.025
1.4930122125454242,0.43159379407615,0.03
1.499021335642957,0.1438645980254036,0.022
1.5013992116930792,0.1777150916784169,0.026
1.502630061567034,0.1438645980254036,0.025
1.5061684179708972,0.335684062059248,0.026
1.5122032842898956,0.0987306064880115,0.018
1.5146194071721637,0.0818053596614949,0.017
1.5169254740667144,0.2849083215796772,0.021
1.5170146343645192,0.1100141043723494,0.018
1.5181259753244918,0.1100141043723694,0.019
1.519400130532857,0.194640338504934,0.024
1.5205148110632771,-0.0310296191819443,0.027
1.5206141926522618,0.0253878702397654,0.021
1.5289837219866542,0.0028208744710895,0.024
1.5301500088297244,0.2172073342736098,0.027
1.5350041236263134,0.1438645980254036,0.025
1.5361807624185695,0.2341325811001469,0.025
1.5397848769544384,-0.1100141043723497,0.02
1.5421288442576433,0.194640338504954,0.022
1.5481750622392974,0.4541607898448458,0.027
1.5504591905773593,0.0197461212976062,0.017
1.5540726693359028,-0.0535966149506401,0.017
1.5553139143121315,0.1269393511988865,0.019
1.5625001137264052,0.3977433004231363,0.044
1.5648926318630454,0.2059238363892919,0.028
1.5660435765804124,0.0141043723554274,0.041
1.5696630044732591,-0.0535966149506401,0.024
1.5732427363090125,0.0366713681241233,0.022
1.5768319678202194,-0.1100141043723497,0.022
1.5792426665975694,-0.2623413258110014,0.025
1.5804339270984928,-0.1043723554301907,0.018
1.582827069756386,0.1269393511988665,0.023
1.5876028832532758,0.1043723554301907,0.034
1.9209550561112207,-1.0465444287729164,0.024
1.9233571949917407,-0.9562764456981732,0.023
1.9340955430200677,-1.6276445698166488,0.021
1.935291239899389,-1.1537376586741963,0.021
1.940148735022136,-1.492242595204514,0.016
1.9437217445638884,-1.4132581100140884,0.016
1.956924606881196,-1.4358251057827842,0.019
1.9629243741469369,-1.345557122708041,0.02
1.964098953577364,-1.3681241184767168,0.02
1.9677163640627893,-1.3399153737658622,0.022
1.9689086614368,-1.1537376586741763,0.022
1.970114381822272,-1.2440056417489398,0.022
1.9713111227668756,-1.373765867418896,0.02
1.974910163217419,-1.2157968970380852,0.028
1.9761030024025812,-1.3568406205923789,0.022
1.9880866218310964,-1.1819464033850513,0.038
1.989188242555322,-1.503526093088872,0.062
1.9904559955218395,-2.0,0.132
1.9927769885941573,-1.1255289139633218,0.019
1.996378826804014,-1.102961918194626,0.019
2.0,-1.3060648801128285,0.025
